app_url,package_name,playstore_ranking_country,ranking
https://play.google.com/store/apps/details?id=com.renderedideas.alphaguns,com.renderedideas.alphaguns,India,428
https://play.google.com/store/apps/details?id=com.microsoft.office.officelens,com.microsoft.office.officelens,India,429
https://play.google.com/store/apps/details?id=com.zzkko,com.zzkko,India,430
https://play.google.com/store/apps/details?id=com.openworldactiongames.ropehero.crime.city,com.openworldactiongames.ropehero.crime.city,India,431
https://play.google.com/store/apps/details?id=com.ninetechnoz.pmawasyojana,com.ninetechnoz.pmawasyojana,India,432
https://play.google.com/store/apps/details?id=com.truecaller,com.truecaller,India,18
https://play.google.com/store/apps/details?id=com.jimaapps.city.coach.bus.simulator.driving,com.jimaapps.city.coach.bus.simulator.driving,India,19
https://play.google.com/store/apps/details?id=com.xmgame.savethegirl,com.xmgame.savethegirl,India,20
https://play.google.com/store/apps/details?id=com.zhiliaoapp.musically.go,com.zhiliaoapp.musically.go,India,21
https://play.google.com/store/apps/details?id=com.snapchat.android,com.snapchat.android,India,22
https://play.google.com/store/apps/details?id=com.imangi.templerun2,com.imangi.templerun2,India,23
https://play.google.com/store/apps/details?id=com.flipkart.android,com.flipkart.android,India,24
https://play.google.com/store/apps/details?id=com.phonepe.app,com.phonepe.app,India,25
https://play.google.com/store/apps/details?id=video.like,video.like,India,26
https://play.google.com/store/apps/details?id=com.kiloo.subwaysurf,com.kiloo.subwaysurf,India,27
https://play.google.com/store/apps/details?id=com.jio.myjio,com.jio.myjio,India,28
https://play.google.com/store/apps/details?id=cn.xender,cn.xender,India,29
https://play.google.com/store/apps/details?id=org.telegram.messenger,org.telegram.messenger,India,30
https://play.google.com/store/apps/details?id=com.whatsapp.w4b,com.whatsapp.w4b,India,31
https://play.google.com/store/apps/details?id=com.rioo.runnersubway,com.rioo.runnersubway,India,32
https://play.google.com/store/apps/details?id=com.facebook.lite,com.facebook.lite,India,33
https://play.google.com/store/apps/details?id=com.playrix.gardenscapes,com.playrix.gardenscapes,India,34
https://play.google.com/store/apps/details?id=app.buzz.share.lite,app.buzz.share.lite,India,35
https://play.google.com/store/apps/details?id=com.outfit7.herodash,com.outfit7.herodash,India,155
https://play.google.com/store/apps/details?id=com.igoldtech.streetchaser,com.igoldtech.streetchaser,India,156
https://play.google.com/store/apps/details?id=com.frenzygames.fgs.shooting.anti.terrorism.combat.mission,com.frenzygames.fgs.shooting.anti.terrorism.combat.mission,India,157
https://play.google.com/store/apps/details?id=com.blacklight.carrom.multiplayer,com.blacklight.carrom.multiplayer,India,158
https://play.google.com/store/apps/details?id=com.unacademyapp,com.unacademyapp,India,159
https://play.google.com/store/apps/details?id=com.imo.android.imoim,com.imo.android.imoim,India,160
https://play.google.com/store/apps/details?id=com.miniclip.eightballpool,com.miniclip.eightballpool,India,161
https://play.google.com/store/apps/details?id=com.moonvideo.android.resso,com.moonvideo.android.resso,India,162
https://play.google.com/store/apps/details?id=com.ohmgames.smashthemall,com.ohmgames.smashthemall,India,163
https://play.google.com/store/apps/details?id=shooter.two.purple,shooter.two.purple,India,164
